operacion_id,ciudad,uso_suelo,superficie_m2,frente_m,dist_centro_km,dist_vialidad_m,densidad_comercios_1km,nivel_socioeconomico,esquina,cus,fecha,anio,anios_desde_inicio,precio_m2_nominal,precio_total_nominal,y,pred_base,pred_lineal,pred_boosting,lo,hi,entrenado_hasta,n_entrenamiento
OP-01104,Aguascalientes,Industrial,4285.8,82.1,8.34,444.0,231.0,3,0,0.57,2021-04-15,2021,3,1755.28,7522779.02,7.670104469587399,7.938614855419242,7.790872015786131,7.862351200405294,7.375157833681504,8.2953870177515,2020,991
OP-01105,Merida,Comercial,1881.2,57.9,4.86,1759.0,229.0,2,0,2.71,2021-04-15,2021,3,18118.06,34083694.47,10.004385312101254,10.01128998728121,9.917269544501385,9.933763501176832,9.61292176331639,10.235704844215906,2020,991
OP-01106,Culiacan,Habitacional,6086.6,107.5,8.2,1038.0,100.0,3,0,1.19,2021-04-16,2021,3,2003.39,12193833.57,7.8023168269044865,8.365064002332426,8.130854961258466,8.113015170258329,7.774696611277929,8.529545706972392,2020,991
OP-01107,Leon,Habitacional,3565.3,72.8,2.17,155.0,458.0,3,0,1.32,2021-04-16,2021,3,7045.94,25120889.88,9.05992764564886,8.59906862699684,8.984729565069143,8.958316967507374,8.67318086412246,9.33868056733113,2020,991
OP-01108,Puebla,Industrial,27254.3,235.5,6.01,195.0,118.0,3,0,0.97,2021-04-16,2021,3,1438.97,39218120.07,7.471403661112775,7.834535274016334,7.688660657646482,7.778051305753891,7.356978894162733,8.070407979395934,2020,991
OP-01109,Culiacan,Habitacional,947.6,38.5,5.88,91.0,171.0,4,0,1.23,2021-04-17,2021,3,4493.29,4257841.6,8.610061254088476,8.365064002332426,8.752431347481737,8.73018297555574,8.544414081455626,9.010437362483499,2020,991
OP-01110,Culiacan,Habitacional,445.6,12.9,3.95,440.0,600.0,1,0,2.38,2021-04-21,2021,3,4754.72,2118703.23,8.666613890115578,8.365064002332426,8.883751341148322,9.017697594396097,8.61653905596739,9.088495292377054,2020,991
OP-01111,Culiacan,Habitacional,2806.6,38.7,5.71,278.0,277.0,2,0,0.72,2021-04-22,2021,3,3318.72,9314319.55,8.307055247655075,8.365064002332426,8.35806106485238,8.240914425361456,7.961660742849896,8.73716882805578,2020,991
OP-01112,Leon,Comercial,3097.5,77.3,2.64,422.0,201.0,3,0,2.09,2021-04-24,2021,3,18164.27,56263826.32,10.006932558928346,9.572286919537161,9.745020428144818,9.735112507154106,9.493383115657124,10.09887915267463,2020,991
OP-01113,Leon,Industrial,3169.4,60.9,4.05,175.0,110.0,3,0,0.86,2021-04-25,2021,3,2780.94,8813911.24,8.130265081281896,8.056723270448238,8.100011411265418,8.126862866242758,7.849013586548606,8.404485534796217,2020,991
OP-01114,Puebla,Comercial,1305.0,24.0,10.32,393.0,178.0,4,0,0.93,2021-04-26,2021,3,7930.62,10349459.1,9.178207297937352,9.4212876095489,9.269671358434827,9.031508904776064,8.936151738317399,9.677297090398458,2020,991
OP-01115,Culiacan,Comercial,2372.2,61.6,3.67,329.0,236.0,3,0,2.04,2021-04-27,2021,3,10550.93,25028916.15,9.463690088931557,9.458493523858282,9.647483518889693,9.658133803118329,9.400196613249273,9.967314069680322,2020,991
OP-01116,Puebla,Comercial,1459.0,53.3,10.07,22.0,179.0,3,0,1.89,2021-05-01,2021,3,8059.88,11759364.92,9.194374749306078,9.4212876095489,9.414601538046108,9.40936462064326,9.079256035866088,9.850773137351393,2020,991
OP-01117,Puebla,Comercial,1413.9,25.8,5.4,34.0,209.0,4,0,2.17,2021-05-01,2021,3,13746.05,19435540.1,9.728227591350436,9.4212876095489,9.762876948648863,9.649187581669501,9.44038286730335,10.130884992929419,2020,991
OP-01118,Leon,Mixto,7147.2,114.6,6.67,716.0,220.0,3,0,2.9,2021-05-02,2021,3,6316.8,45147432.96,8.950688832052814,8.851664222603516,8.892681529930714,8.932929089997435,8.613980323795918,9.25905995829611,2020,991
OP-01119,Culiacan,Industrial,1790.2,27.7,11.0,722.0,132.0,3,0,0.41,2021-05-02,2021,3,2047.19,3664879.54,7.82394420236676,7.924558402596737,7.669120401060291,7.870075736815362,7.315577932872196,8.027701216965708,2020,991
OP-01120,Puebla,Comercial,790.8,32.6,5.19,583.0,360.0,4,0,2.05,2021-05-03,2021,3,13328.32,10540035.46,9.697367175975945,9.4212876095489,9.768191150811294,9.837043579803598,9.526250568409,10.112302600246775,2020,991
OP-01121,Queretaro,Mixto,2713.5,73.3,1.41,784.0,155.0,3,0,4.11,2021-05-04,2021,3,16564.03,44946495.4,9.914709558074248,9.244567054377242,9.77152871541373,9.641793094801717,9.51919584505388,10.087119022639715,2020,991
OP-01122,Queretaro,Oficinas,15354.6,151.3,6.2,1605.0,167.0,1,0,3.36,2021-05-04,2021,3,5292.22,81259921.21,8.773713898808882,9.675203372049811,9.131620123848263,9.270335295436821,8.843188817085167,9.446609839423264,2020,991
OP-01123,Merida,Comercial,4563.1,47.0,6.6,1340.0,143.0,3,0,2.28,2021-05-04,2021,3,11583.01,52854432.93,9.557015450519875,10.01128998728121,9.732009085530393,9.782557486364453,9.316035347253946,10.119101931599657,2020,991
OP-01124,Aguascalientes,Habitacional,1714.3,27.1,3.8,63.0,498.0,3,0,1.87,2021-05-05,2021,3,5366.84,9200373.81,8.787715362173222,8.47003101637175,8.962609568718488,8.965430763067513,8.706664329403152,9.221304589499619,2020,991
OP-01125,Leon,Habitacional,6328.2,65.1,11.51,195.0,99.0,5,0,0.88,2021-05-05,2021,3,2554.09,16162792.34,8.04517207706635,8.59906862699684,8.35990110510301,8.159921686254203,7.820231079239291,8.942178195092183,2020,991
OP-01126,Aguascalientes,Industrial,13070.8,66.8,1.09,255.0,362.0,3,0,1.41,2021-05-07,2021,3,3775.82,49352988.06,8.436093658891345,7.938614855419242,8.496019123992514,8.724365304557182,8.257472829685815,8.727534934977486,2020,991
OP-01127,Leon,Habitacional,1189.2,28.8,12.78,121.0,54.0,2,0,1.28,2021-05-07,2021,3,2353.53,2798817.88,7.9633924099862545,8.59906862699684,8.201773665528906,8.137852350356141,7.87087925487481,8.551968939451791,2020,991
OP-01128,Leon,Mixto,267.5,12.2,8.84,903.0,109.0,3,0,1.53,2021-05-09,2021,3,4904.2,1311873.5,8.697568062072405,8.851664222603516,8.850835058043561,8.798896305001128,8.5424590583985,9.255267627121356,2020,991
OP-01129,Leon,Mixto,667.2,31.5,23.11,247.0,10.0,3,0,0.82,2021-05-11,2021,3,3847.58,2567105.38,8.45492046047312,8.851664222603516,8.288059640645482,8.160457064947376,7.857799229568781,8.863874694496527,2020,991
OP-01130,Aguascalientes,Habitacional,1458.4,43.9,8.16,1068.0,108.0,4,0,1.3,2021-05-12,2021,3,3763.39,5488527.98,8.432796228189012,8.47003101637175,8.415277731058636,8.396406460983972,8.196764179492497,8.725508225471824,2020,991
OP-01131,Queretaro,Mixto,1816.8,31.8,5.47,300.0,141.0,2,0,1.85,2021-05-13,2021,3,6911.9,12557539.92,9.040720645040347,9.244567054377242,9.016385279148434,8.931448559649153,8.721714017914682,9.352791981516209,2020,991
OP-01132,Leon,Oficinas,4766.4,98.1,22.62,408.0,7.0,2,1,1.34,2021-05-13,2021,3,4278.45,20392804.08,8.561066875704858,9.42311303140379,8.495958054746913,8.311555788128851,7.967449604397563,9.132807379506778,2020,991
OP-01133,Leon,Mixto,6725.8,106.1,6.5,290.0,156.0,4,0,2.2,2021-05-14,2021,3,6253.18,42057638.04,8.940566215589321,8.851664222603516,8.92781252570413,8.745060586357807,8.685775508642397,9.277002240552864,2020,991
OP-01134,Leon,Habitacional,22125.5,101.7,4.41,417.0,245.0,3,0,1.0,2021-05-15,2021,3,3668.07,81157882.78,8.40714171941743,8.59906862699684,8.378887000269753,8.520021396937485,7.950992227251739,8.796703871403597,2020,991
OP-01135,Puebla,Industrial,4633.8,73.0,8.08,157.0,103.0,4,0,1.02,2021-05-16,2021,3,1887.33,8745509.75,7.742639213095513,7.834535274016334,7.900261342333169,7.845870176360044,7.638376627122858,8.213283559413902,2020,991
OP-01136,Merida,Mixto,879.6,22.1,13.18,304.0,26.0,4,0,0.88,2021-05-17,2021,3,7935.1,6979713.96,9.17877203752926,9.294441496202015,8.973148904196902,8.955271627091637,8.50740151014788,9.477595812674497,2020,991
OP-01137,Puebla,Comercial,1318.4,48.1,2.9,1441.0,243.0,3,0,2.16,2021-05-17,2021,3,15377.47,20273656.45,9.840379532432033,9.4212876095489,9.67366145220205,9.781166349488359,9.415920950450293,10.033380401192922,2020,991
OP-01138,Aguascalientes,Habitacional,8974.9,83.4,4.32,198.0,350.0,2,0,2.33,2021-05-17,2021,3,3277.54,29415593.75,8.29456922224119,8.47003101637175,8.605939590425034,8.9326619862366,8.135028212825654,9.07553055154702,2020,991
OP-01139,Merida,Mixto,2374.6,53.5,3.9,787.0,224.0,3,0,1.83,2021-05-17,2021,3,7920.24,18807401.9,9.176897589633352,9.294441496202015,9.413539089112374,9.290497910416589,9.097165086183157,9.758830947764622,2020,991
OP-01140,Queretaro,Habitacional,2655.8,30.8,7.08,906.0,98.0,3,0,1.58,2021-05-18,2021,3,4288.49,11389371.74,8.563410770863811,8.596853996668012,8.56513051288248,8.600071223118972,8.336994811160714,8.771646789295882,2020,991
OP-01141,Queretaro,Habitacional,4598.9,68.8,5.43,332.0,162.0,5,0,1.22,2021-05-18,2021,3,4054.52,18646332.03,8.507308389416878,8.596853996668012,8.883112597163695,8.675284604974465,8.549511701088235,9.258334305195177,2020,991
OP-01142,Puebla,Industrial,4628.6,44.8,4.98,517.0,217.0,3,0,0.96,2021-05-19,2021,3,2959.6,13698804.56,8.1925302053051,7.834535274016334,7.945831760265065,7.923556080068855,7.644910793693922,8.246515846194791,2020,991
OP-01143,Merida,Mixto,3030.0,32.8,3.87,344.0,257.0,4,0,2.23,2021-05-19,2021,3,14339.37,43448291.1,9.770484982387838,9.294441496202015,9.628285581161988,9.528027777953199,9.370419346946331,9.8599774944737,2020,991
OP-01144,Puebla,Habitacional,2178.9,66.0,8.36,229.0,128.0,3,0,0.57,2021-05-22,2021,3,3161.26,6888069.41,8.258446763538531,8.349034302561492,8.24684222088924,8.185083223524963,7.909629513169731,8.659881026094604,2020,991
OP-01145,Culiacan,Comercial,3672.7,37.5,16.59,362.0,24.0,2,0,1.04,2021-05-23,2021,3,3619.03,13291611.48,8.393682115365847,9.458493523858282,8.657743022348226,8.625885753775101,8.1772555634387,9.163339433747817,2020,991
OP-01146,Leon,Comercial,907.1,22.2,5.52,104.0,131.0,3,0,2.29,2021-05-24,2021,3,16494.94,14962560.07,9.910529748443873,9.572286919537161,9.702302892371929,9.556054075008129,9.372340501160176,10.084981993975246,2020,991
OP-01147,Leon,Habitacional,3604.7,41.6,3.02,548.0,169.0,3,0,1.35,2021-05-25,2021,3,4597.09,16571130.32,8.63289957585393,8.59906862699684,8.67007817615873,8.736385083186269,8.290543222614012,9.052818455679603,2020,991
OP-01148,Puebla,Comercial,6583.5,66.3,6.08,600.0,199.0,2,0,2.03,2021-05-27,2021,3,6642.02,43727738.67,9.000892215327086,9.4212876095489,9.184824679069745,9.186173938097625,8.755519482960418,9.649642994076894,2020,991
OP-01149,Leon,Habitacional,6373.7,109.5,3.64,206.0,506.0,4,0,1.76,2021-06-01,2021,3,4271.74,27226789.24,8.559497319618384,8.59906862699684,8.942776456836224,8.928638267580823,8.551822384899731,9.383906515256308,2020,991
OP-01150,Puebla,Industrial,1415.8,51.9,9.91,531.0,135.0,3,0,0.94,2021-06-01,2021,3,1539.5,2179624.1,7.538933769618261,7.834535274016334,7.806092786566964,7.942033844548853,7.46719213844097,8.221390827798503,2020,991
OP-01151,Puebla,Oficinas,5388.9,43.2,6.19,1394.0,103.0,4,0,2.51,2021-06-02,2021,3,6886.93,37112977.08,9.037101493669502,9.46282972227968,9.126982344118012,9.196919357839361,8.893139110210983,9.393971516937656,2020,991
OP-01152,Culiacan,Industrial,9970.1,126.8,1.41,292.0,600.0,4,0,0.76,2021-06-06,2021,3,2992.8,29838515.28,8.203685485287641,7.924558402596737,8.536204341209368,8.441737354313748,8.161121367106299,8.950480787529346,2020,991
OP-01153,Puebla,Mixto,12400.5,136.7,8.62,197.0,134.0,2,0,1.93,2021-06-06,2021,3,3770.01,46750009.0,8.434553735212138,8.630215824590907,8.439109247218994,8.429779151838897,7.938456901553314,9.01356681656546,2020,991
OP-01154,Aguascalientes,Industrial,963.6,33.5,0.48,255.0,298.0,3,0,1.35,2021-06-07,2021,3,5798.04,5586991.34,8.864996010642175,7.938614855419242,8.987841569284994,8.615979121777873,8.691150001508138,9.355144069227222,2020,991
OP-01155,Puebla,Mixto,4493.7,63.5,6.37,454.0,224.0,2,0,0.86,2021-06-11,2021,3,5083.31,22842870.15,8.733438705446684,8.630215824590907,8.495838285040737,8.207718565517176,8.158347718916426,8.914560881519849,2020,991
OP-01156,Aguascalientes,Oficinas,5993.7,106.3,3.81,443.0,196.0,4,0,3.41,2021-06-11,2021,3,12827.26,76882748.26,9.659048675091638,9.354714712891191,9.584073264965415,9.481305085764896,9.244710372009415,10.029710613390225,2020,991
OP-01157,Queretaro,Oficinas,4470.6,75.5,12.7,637.0,20.0,3,0,1.78,2021-06-11,2021,3,6275.32,28054445.59,8.944100560969373,9.675203372049811,8.915222348661526,8.843430060663271,8.411665529242107,9.505626062099708,2020,991
OP-01158,Merida,Habitacional,3948.5,67.9,3.97,537.0,172.0,2,0,1.33,2021-06-12,2021,3,7461.31,29460982.54,9.11720708325223,8.929131805601745,8.877687343949045,8.8634215577693,8.507515586544145,9.206331325104621,2020,991
OP-01159,Puebla,Comercial,3411.4,74.3,10.39,956.0,90.0,3,0,1.96,2021-06-12,2021,3,5085.34,17348128.88,8.733837971824613,9.4212876095489,9.068090929625821,8.929661795463304,8.71664276825444,9.516811440697703,2020,991
OP-01160,Merida,Habitacional,379.5,16.3,8.68,845.0,66.0,3,0,1.35,2021-06-13,2021,3,8039.17,3050865.02,9.191801925266892,8.929131805601745,8.865386681450634,8.7153055252896,8.452451580529804,9.252107595343904,2020,991
OP-01161,Leon,Comercial,503.3,31.9,3.8,206.0,200.0,3,0,1.61,2021-06-15,2021,3,16804.39,8457649.49,9.929116243033478,9.572286919537161,9.802944694860827,9.872170362104558,9.490045663162165,10.242775771897405,2020,991
OP-01162,Queretaro,Industrial,3397.9,84.2,13.71,301.0,23.0,4,0,0.7,2021-06-16,2021,3,1943.08,6602391.53,7.7717504242266715,8.151400628480612,7.839795616984911,7.929210985172838,7.3671048841986035,8.396172410003166,2020,991
OP-01163,Merida,Mixto,1246.4,33.0,4.26,190.0,227.0,1,0,2.38,2021-06-17,2021,3,10371.36,12926863.1,9.446524242419175,9.294441496202015,9.408866249328105,9.437713301855648,9.043134671134046,9.757574721455208,2020,991
OP-01164,Puebla,Oficinas,1976.7,46.1,2.39,360.0,441.0,4,0,2.2,2021-06-19,2021,3,15401.87,30444876.43,9.841965011855002,9.46282972227968,9.766428957975966,9.755115106343624,9.397796542517014,10.218282182323648,2020,991
OP-01165,Queretaro,Comercial,2090.5,41.6,7.7,301.0,152.0,2,0,1.76,2021-06-19,2021,3,11299.69,23622001.94,9.53225137294951,9.667796135892095,9.476640655165962,9.370660400222498,9.14222343657452,9.861031219072038,2020,991
OP-01166,Puebla,Comercial,9653.7,134.2,5.4,363.0,256.0,3,0,1.73,2021-06-20,2021,3,10143.45,97921823.27,9.424304258217894,9.4212876095489,9.315759806041235,9.357557765799271,9.025956411560577,9.69527526616824,2020,991
OP-01167,Leon,Comercial,3604.0,41.1,3.19,675.0,257.0,2,0,2.32,2021-06-21,2021,3,11168.26,40250409.04,9.520551907787159,9.572286919537161,9.593484385931237,9.708429363079825,9.219487424418057,9.992773758988411,2020,991
OP-01168,Leon,Comercial,2191.3,62.6,4.22,70.0,600.0,3,0,2.27,2021-06-23,2021,3,14141.42,30988093.65,9.756584160990231,9.572286919537161,9.916745603948666,9.948193859320565,9.565027099908795,10.355488429029643,2020,991
OP-01169,Aguascalientes,Oficinas,1944.2,50.4,4.75,813.0,226.0,3,0,2.93,2021-06-23,2021,3,3612.22,7022878.12,8.391798623019923,9.354714712891191,9.435101809809904,9.540394686166099,9.189841440205944,9.780578702165878,2020,991
OP-01170,Merida,Comercial,888.3,39.5,1.62,1572.0,420.0,2,1,2.15,2021-06-23,2021,3,33028.1,29338861.23,10.604834795520485,10.01128998728121,10.461291272712197,10.418623427557243,10.106024199753525,10.833602310519753,2020,991
OP-01171,Queretaro,Industrial,3464.4,60.7,7.53,361.0,165.0,1,0,1.08,2021-06-23,2021,3,2253.13,7805743.57,7.919796441864641,8.151400628480612,7.910878573736107,7.798003299815213,7.552574864430579,8.27686406787522,2020,991
OP-01172,Queretaro,Comercial,3465.4,56.5,2.68,481.0,600.0,4,0,2.93,2021-06-24,2021,3,27972.99,96937599.55,10.438715482986554,9.667796135892095,10.293350281301949,10.426212842835128,9.870176815358542,10.760020404999116,2020,991
OP-01173,Merida,Habitacional,2081.5,44.4,5.27,99.0,237.0,2,0,1.07,2021-06-24,2021,3,7970.67,16590949.6,9.183244635749348,8.929131805601745,8.95924703768063,9.150182497806137,8.584035448494582,9.28752944768878,2020,991
OP-01174,Leon,Comercial,3912.3,84.0,6.69,166.0,189.0,3,0,1.09,2021-06-24,2021,3,9426.04,36877496.29,9.35095215330996,9.572286919537161,9.34132313719892,9.105204520215581,9.075978787040833,9.720462925663261,2020,991
OP-01175,Puebla,Industrial,1920.5,55.0,6.81,254.0,152.0,3,0,0.91,2021-07-01,2021,3,2158.57,4145533.69,7.87692204665159,7.834535274016334,7.941794933158693,7.912206681128753,7.676777062557705,8.269816574320526,2020,991
OP-01176,Puebla,Comercial,691.6,34.4,4.69,75.0,159.0,3,0,2.1,2021-07-02,2021,3,14439.63,9986448.11,9.777452591103543,9.4212876095489,9.70914672946626,9.596955122786136,9.486816599251446,10.031510663533153,2020,991
OP-01177,Puebla,Comercial,550.7,24.5,5.08,104.0,167.0,4,0,2.32,2021-07-03,2021,3,15723.5,8658931.45,9.862632489765325,9.4212876095489,9.843642867873585,9.667867629827366,9.606125474800914,10.17108844812872,2020,991
OP-01178,Puebla,Habitacional,2721.5,32.4,4.05,248.0,96.0,3,0,0.65,2021-07-03,2021,3,3472.11,9449347.36,8.352238559559732,8.349034302561492,8.40843312522214,8.336787674698765,8.200668075842858,8.619654524437399,2020,991
OP-01179,Queretaro,Habitacional,505.7,23.8,9.34,380.0,43.0,3,0,1.44,2021-07-04,2021,3,3540.95,1790658.41,8.371871133960918,8.596853996668012,8.625543144722075,8.623845952579458,8.284920074163303,9.010430768876041,2020,991
OP-01180,Puebla,Comercial,800.9,39.1,5.75,365.0,116.0,5,0,4.09,2021-07-05,2021,3,15215.26,12185901.73,9.829774952838378,9.4212876095489,10.026100781356021,9.555302249655279,9.775437122016047,10.369913881294842,2020,991
OP-01181,Queretaro,Oficinas,250.0,20.5,7.41,222.0,82.0,3,1,3.79,2021-07-05,2021,3,21978.07,5494517.5,10.197521219258688,9.675203372049811,9.974896075314751,9.60608246909844,9.703788117282985,10.313362794537495,2020,991
OP-01182,Culiacan,Oficinas,1421.9,53.0,11.04,950.0,130.0,2,0,2.33,2021-07-06,2021,3,6489.58,9227533.8,8.977673894911668,9.224574797344356,8.938986708066164,8.979953017524373,8.696123312926828,9.262975831144564,2020,991
OP-01183,Culiacan,Mixto,1615.0,28.0,8.92,607.0,58.0,3,0,1.62,2021-07-07,2021,3,5218.6,8428039.0,8.759705247924828,8.587429360417513,8.574855964532317,8.66364651994985,8.286221643848778,8.914100993080451,2020,991
OP-01184,Culiacan,Comercial,557.7,32.6,7.33,182.0,104.0,3,0,1.51,2021-07-09,2021,3,9304.85,5189314.85,9.338011850834727,9.458493523858282,9.449351751142963,9.486944705437786,9.199613602226671,9.804213942032922,2020,991
OP-01185,Puebla,Industrial,572.0,30.3,8.91,198.0,151.0,4,0,0.54,2021-07-11,2021,3,2882.66,1648881.52,8.166189560228515,7.834535274016334,8.05941212444417,8.074254723778312,7.788912452909809,8.421681112969758,2020,991
OP-01186,Puebla,Habitacional,1709.2,27.5,4.46,809.0,194.0,2,0,1.02,2021-07-11,2021,3,3361.32,5745168.14,8.31980983520565,8.349034302561492,8.38289924663073,8.441166049594786,8.084769642864966,8.677212418512305,2020,991
OP-01187,Merida,Comercial,1018.7,26.3,4.7,961.0,293.0,3,0,1.46,2021-07-12,2021,3,17404.78,17730249.39,9.964220962373394,10.01128998728121,9.995494525200805,9.92547318072112,9.576567505293289,10.423667898714234,2020,991
OP-01188,Puebla,Habitacional,4625.9,55.7,6.38,549.0,93.0,4,0,0.6,2021-07-12,2021,3,3015.5,13949401.45,8.211241735144746,8.349034302561492,8.26592064161041,7.98590497092102,7.868650617487604,8.700659548581914,2020,991
OP-01189,Puebla,Comercial,1993.0,33.2,4.29,1308.0,141.0,3,0,1.3,2021-07-14,2021,3,8387.11,16715510.23,9.234172084688058,9.4212876095489,9.318416577068037,9.122424179779571,8.982346028409873,9.722404926913923,2020,991
OP-01190,Leon,Habitacional,2191.7,26.9,0.98,537.0,290.0,3,1,1.44,2021-07-15,2021,3,8013.87,17563998.88,9.188649871706044,8.59906862699684,9.26833242779485,9.184837403989421,9.035897669059704,9.477742453658543,2020,991
OP-01191,Merida,Industrial,5795.8,59.5,10.04,203.0,63.0,4,0,0.7,2021-07-16,2021,3,2786.49,16149938.74,8.132258820525474,8.5037005923122,8.186676500901244,8.337759223272679,7.610125649180014,8.729230484088486,2020,991
OP-01192,Culiacan,Habitacional,555.7,16.0,0.77,224.0,200.0,3,0,1.87,2021-07-17,2021,3,6547.41,3638395.74,8.986545632836632,8.365064002332426,9.375833409482235,9.260609132926815,9.015229665570056,9.716994426822021,2020,991
OP-01193,Leon,Habitacional,928.9,19.5,3.44,380.0,165.0,2,0,1.86,2021-07-17,2021,3,5603.43,5205026.13,8.83085499147538,8.59906862699684,8.762348798255994,8.704288304200151,8.516992005935641,8.993846144082141,2020,991
OP-01194,Merida,Habitacional,2691.8,59.7,2.26,1367.0,425.0,2,0,1.49,2021-07-19,2021,3,9180.15,24711127.77,9.324519625604028,8.929131805601745,9.170519727361544,9.063466899917982,8.752398581709118,9.551465803404012,2020,991
OP-01195,Leon,Mixto,2478.2,62.4,4.92,43.0,264.0,2,0,1.7,2021-07-20,2021,3,6980.82,17299868.12,9.050642469620092,8.851664222603516,8.976867853464627,9.033084818735588,8.78102826377718,9.266072296850705,2020,991
OP-01196,Queretaro,Industrial,1063.5,38.5,2.39,529.0,314.0,5,0,1.04,2021-07-20,2021,3,5697.77,6059578.4,8.847550951456505,8.151400628480612,8.875688269741442,8.449207002734173,8.623326040502027,9.20035243109547,2020,991
